Gyro Roll;Gyro Pitch;Gyro Yaw;Accel X;Accel Y;Accel Z
8.34E-03;0.528;0;1.931;-2.255;-9.872
-0.031;0.531;0;2.7;-2.245;-8.631
0.031;0.505;0;2.334;1.386;-10.809
0.018;0.547;0;5.339;1.706;-11.422
-0.017;0.499;0;3.926;0.45;-10.454
-0.028;0.499;0;1.296;-2.014;-8.881
-3.73E-04;0.477;0;2.13;-1.54;-7.443
0.016;0.479;0;3.283;2.316;-8.833
-9.17E-03;0.522;0;5.241;-2.159;-7.739
0.019;0.465;0;5.801;1.245;-8.769
-0.029;0.466;0;1.784;2.2;-7.294
3.75E-03;0.457;0;2.586;0.279;-9.313
-0.012;0.463;0;5.784;1.203;-8.717
0.029;0.465;0;3.488;1.956;-6.787
-0.015;0.479;0;5.547;-2.009;-8.396
-3.01E-03;0.46;0;4.953;1.453;-8.27
1.17E-03;0.42;0;4.488;2.083;-8.293
0.011;0.436;0;5.306;-1.634;-9.233
0.015;0.455;0;3.615;-0.388;-8.124
-0.014;0.423;0;4.585;1.689;-10.802
0.023;0.425;0;3.651;1.715;-8.082
-5.37E-03;0.416;0;3.199;-2.216;-7.095
-0.023;0.402;0;6.211;0.253;-6.668
9.94E-03;0.38;0;1.677;-2.221;-10.09
4.23E-04;0.428;0;5.458;-1.018;-9.369
-0.025;0.362;0;6.138;-0.412;-8.817
0.022;0.369;0;2.558;2.233;-8.704
-0.012;0.356;0;3.306;0.207;-7.239
-0.019;0.377;0;5.506;-0.588;-9.072
0.027;0.389;0;5.853;-0.74;-8.772
5.96E-03;0.366;0;3.374;0.462;-8.842
-0.025;0.361;0;2.076;-0.372;-10.099
0.013;0.321;0;2.549;1.939;-8.323
-0.023;0.308;0;2.052;-0.964;-6.811
0.028;0.316;0;3.442;1.349;-8.918
-0.026;0.337;0;4.645;-2.353;-11.05
0.015;0.337;0;5.236;1.889;-9.63
0.022;0.321;0;5.409;1.123;-6.776
0.011;0.298;0;3.68;0.249;-9.454
-0.02;0.262;0;4.363;0.939;-11.058
-0.013;0.291;0;2.204;0.575;-7.437
-0.012;0.27;0;3.888;-2.078;-8.41
-0.03;0.275;0;6.163;-0.83;-8.921
-0.028;0.281;0;3.787;-2.049;-8.272
-2.50E-03;0.276;0;6.069;2.272;-10.522
3.13E-03;0.248;0;2.992;-2.309;-7.075
0.03;0.258;0;6.14;2.248;-10.823
8.44E-03;0.2;0;5.35;-0.114;-8.865
-0.017;0.217;0;3.085;-1.419;-9.718
2.35E-03;0.236;0;5.309;-0.857;-10.895
0.016;0.219;0;5.089;-1.394;-9.741
2.04E-03;0.192;0;3.829;1.785;-7.219
-0.023;0.172;0;5.553;-2.154;-6.328
-0.015;0.161;0;6.29;1.487;-8.027
-9.73E-03;0.166;0;6.339;-0.116;-9.23
-3.30E-03;0.146;0;4.656;-1.725;-7.577
0.033;0.178;0;5.082;-1.297;-9.883
0.033;0.18;0;6.244;1.862;-9.039
0.02;0.176;0;2.88;-2.135;-9.07
-3.09E-03;0.157;0;5.57;1.131;-10.243
-0.031;0.139;0;4.57;-0.931;-10.076
0.025;0.128;0;4.916;-0.628;-10.584
-0.03;0.121;0;5.446;0.804;-9.94
0.024;0.117;0;4.11;0.947;-10.395
2.62E-03;0.121;0;3.911;2.137;-9.376
0.033;0.116;0;2.667;0.92;-10.13
-0.017;0.085;0;5.078;-0.535;-6.677
-2.76E-03;0.067;0;6.908;-2.085;-9.526
0.017;0.086;0;6.736;0.128;-10.58
0.021;0.025;0;3.46;0.019;-9.289
-0.012;0.067;0;4.811;2.246;-8.575
-0.027;0.03;0;7.143;0.752;-10.65
-0.023;0.045;0;4.926;-1.687;-7.363
0.025;0.026;0;5.229;0.647;-10.533
-0.028;-0.013;0;5.082;0.016;-9.812
8.38E-03;0.014;0;7.046;-1.406;-6.911
-0.019;-0.029;0;3.374;2.374;-6.688
0.034;-0.012;0;6.466;-0.339;-7.292
-3.25E-03;-0.024;0;5.361;0.045;-6.138
-0.014;-0.036;0;3.771;1.985;-6.83
-9.60E-03;-0.067;0;3.297;-2.05;-6.133
0.021;-0.017;0;5.005;-0.157;-10.718
-0.013;-0.045;0;2.784;-0.761;-9.772
-7.47E-03;-0.055;0;5.891;-0.858;-9.695
-1.44E-03;-0.071;0;6.568;-0.702;-7.886
9.81E-03;-0.057;0;3.407;0.718;-7.339
4.23E-03;-0.084;0;7.001;-2.347;-9.608
-7.39E-03;-0.117;0;3.642;0.557;-7.981
0.014;-0.129;0;2.634;-1.205;-6.894
0.019;-0.121;0;6.542;0.791;-6.244
0.012;-0.12;0;3.959;-0.64;-6.538
-6.89E-03;-0.143;0;3.453;-1.137;-7.195
8.67E-03;-0.136;0;5.295;-0.031;-10.862
-0.023;-0.141;0;6.544;1.582;-7.563
2.87E-03;-0.167;0;3.201;0.727;-8.512
0.032;-0.172;0;6.594;-2.185;-10.278
0.019;-0.156;0;4.772;-0.546;-10.376
-0.01;-0.188;0;3.224;-0.956;-7.586
0.011;-0.201;0;5.249;-0.296;-9.376
-6.17E-03;-0.216;0;4.052;-0.205;-9.804
9.64E-03;-0.227;0;3.283;-0.411;-9.72
0.033;-0.186;0;7.058;0.823;-6.897
0.025;-0.182;0;4.438;2.112;-9.171
-0.02;-0.222;0;6.858;-0.058;-7.237
0.029;-0.208;0;4.364;-1.215;-7.814
7.04E-03;-0.25;0;5.515;2.049;-7.088
-0.015;-0.25;0;3.172;0.9;-8.594
-0.023;-0.272;0;6.104;1.299;-6.33
-0.015;-0.264;0;3.986;-1.883;-11.004
7.99E-03;-0.287;0;3.297;1.396;-10.477
4.54E-03;-0.307;0;3.94;0.459;-6.462
6.47E-03;-0.295;0;6.881;-1.874;-9.546
-0.016;-0.265;0;2.702;0.105;-10.395
-0.031;-0.283;0;6.704;-0.294;-8.409
0.027;-0.296;0;3.139;-0.524;-9.795
-0.02;-0.287;0;6.322;-0.54;-7.858
0.027;-0.289;0;5.18;-0.324;-10.264
-0.017;-0.318;0;4.978;0.425;-11.019
0.03;-0.33;0;5.93;-0.367;-8.45
0.033;-0.367;0;2.302;1.61;-7.208
-5.02E-03;-0.367;0;2.306;0.976;-6.593
-9.86E-03;-0.343;0;6.345;2.223;-7.891
-0.011;-0.386;0;4.431;1.677;-10.44
0.024;-0.355;0;3.93;0.905;-9.899
-3.19E-03;-0.342;0;3.165;2.328;-7.074
0.02;-0.406;0;3.743;-1.781;-8.643
7.30E-03;-0.388;0;5.796;-1.506;-8.151
-7.38E-03;-0.371;0;5.393;-1.365;-8.601
4.31E-03;-0.425;0;6.328;2.22;-10.842
-5.09E-03;-0.38;0;4.847;1.058;-9.586
-3.55E-03;-0.384;0;4.403;-1.173;-10.064
-0.03;-0.431;0;4.864;-1.828;-7.406
-0.017;-0.405;0;1.785;2.29;-10.448
0.02;-0.407;0;1.405;-2.334;-6.671
-0.016;-0.444;0;3.914;-0.087;-8.166
0.021;-0.468;0;5.99;-0.9;-7.424
-0.024;-0.426;0;3.526;-2.302;-11.257
-0.026;-0.443;0;2.871;1.968;-11.43
-0.019;-0.454;0;2.691;0.384;-10.878
-0.025;-0.47;0;1.943;-2.056;-9.804
0.023;-0.474;0;2.203;-1.868;-10.589
-0.02;-0.448;0;4.536;-1.17;-7.423
6.35E-03;-0.497;0;5.041;0.552;-6.861
-0.02;-0.46;0;4.551;0.317;-7.341
0.022;-0.51;0;1.313;-2.249;-8.696
-0.022;-0.488;0;5.54;0.375;-10.657
2.59E-03;-0.53;0;5.423;-0.319;-8.756
0.021;-0.507;0;3.114;1.226;-7.933
0.033;-0.503;0;2.309;-0.203;-8.339
-0.017;-0.534;0;4.641;-1.654;-8.004
-0.022;-0.518;0;3.301;-0.119;-8.583
-0.013;-0.529;0;1.941;0.824;-8.156
-7.38E-03;-0.513;0;1.125;-0.246;-7.74
-0.028;-0.521;0;2.606;-0.011;-9.204
-0.026;-0.526;0;0.576;2.176;-8.256
-0.028;-0.524;0;2.006;-2.066;-8.306
-3.46E-03;-0.544;0;0.925;-0.849;-10.972
-7.54E-03;-0.558;0;1.589;-1.562;-10.526
-0.013;-0.533;0;0.808;-0.422;-9.838
-1.10E-03;-0.582;0;3.632;-0.209;-11.221
1.92E-03;-0.573;0;2.621;1.936;-7.69
0.032;-0.606;0;1.505;-2.211;-9.507
-0.014;-0.611;0;0.643;0.807;-8.799
0.031;-0.601;0;1.365;-0.055;-9.671
0.023;-0.555;0;2.004;-1.768;-8.759
-0.022;-0.575;0;3.017;1.507;-8.282
0.025;-0.623;0;2.256;-1.882;-9.508
0.013;-0.587;0;-0.121;1.223;-10.424
0.02;-0.604;0;3.089;-2.028;-7.963
1.41E-03;-0.608;0;2.712;-2.158;-10.292
-0.031;-0.618;0;3.574;-0.564;-10.08
2.19E-04;-0.583;0;2.839;2.039;-8.418
8.28E-03;-0.612;0;-0.38;-0.972;-9.217
-0.03;-0.609;0;-0.311;-0.084;-10.389
-0.011;-0.606;0;-0.097;-0.211;-9.454
-0.016;-0.653;0;3.573;-1.065;-12.02
-2.02E-03;-0.643;0;1.644;0.418;-8.705
0.014;-0.599;0;-0.853;1.09;-11.985
0.011;-0.648;0;1.79;-2.181;-7.862
4.29E-03;-0.627;0;1.572;0.526;-8.797
0.022;-0.644;0;1.39;-1.926;-8.872
-0.012;-0.664;0;3.354;-0.571;-8.735
-5.73E-03;-0.641;0;1.806;-0.334;-10.305
0.022;-0.636;0;1.573;-6.55E-03;-11.196
-8.49E-03;-0.652;0;3.443;1.654;-11.383
0.022;-0.666;0;-0.393;-0.061;-7.699
0.024;-0.621;0;0.811;0.623;-8.994
0.017;-0.675;0;0.02;2.258;-9.098
-0.029;-0.65;0;-0.961;0.269;-8.276
0.031;-0.666;0;2.882;-0.624;-7.423
-0.023;-0.639;0;2.383;2.243;-12.063
-0.022;-0.683;0;2.17;0.074;-11.898
0.021;-0.663;0;-0.152;2.124;-9.776
-0.015;-0.656;0;-0.676;1.696;-7.872
-3.10E-03;-0.674;0;-0.575;2.404;-7.982
-0.016;-0.661;0;2.547;-1.23E-03;-11.865
-0.012;-0.631;0;1.446;-0.951;-7.806
1.23E-03;-0.667;0;2.117;1.669;-8.951
0.01;-0.666;0;1.037;1.601;-9.895
-0.025;-0.636;0;0.843;2.093;-8.204
-4.93E-03;-0.653;0;1.48;0.124;-9.806
-2.83E-03;-0.648;0;-1.413;-0.875;-12.022
-0.012;-0.643;0;-1.3;1.426;-11.622
0.018;-0.656;0;0.401;0.656;-10.074
0.021;-0.674;0;0.394;-0.18;-8.26
0.032;-0.658;0;0.052;0.59;-10.009
-0.029;-0.629;0;1.555;0.038;-9.158
-4.67E-03;-0.644;0;-1.12;1.181;-8.966
-0.029;-0.685;0;-0.841;0.811;-10.907
0.012;-0.63;0;-2.658;-1.314;-9.351
-0.014;-0.666;0;1.387;-0.939;-10.759
-0.013;-0.673;0;-0.045;0.654;-11.772
0.033;-0.622;0;-1.193;0.132;-11.464
0.012;-0.642;0;-0.164;1.41;-11.69
-0.011;-0.67;0;-2.912;-2.15;-11.574
7.28E-03;-0.637;0;-2.026;-1.493;-9.56
9.12E-03;-0.65;0;-3.049;1.183;-11.432
0.032;-0.638;0;-0.608;0.712;-8.185
0.031;-0.664;0;-3.104;-0.813;-9.733
-0.027;-0.611;0;-1.929;-0.252;-11.837
-0.015;-0.615;0;0.542;-1.314;-11.25
-0.027;-0.643;0;-1.435;0.571;-10.476
-0.019;-0.654;0;-1.609;2.347;-11.028
0.024;-0.601;0;-0.379;0.676;-11.722
-0.03;-0.607;0;-2.85;-0.905;-9.261
-0.031;-0.634;0;-2.625;-1.2;-7.738
9.93E-03;-0.612;0;-0.852;-2.025;-7.747
1.35E-03;-0.595;0;0.729;0.426;-11.801
0.03;-0.634;0;0.169;-0.453;-8.49
0.02;-0.644;0;-3.711;-0.504;-8.46
0.034;-0.636;0;-0.431;-1.591;-8.589
0.026;-0.587;0;-0.289;-0.1;-9.724
0.035;-0.596;0;-0.329;2.267;-7.201
-0.03;-0.579;0;-3.797;-1.554;-8.32
-0.02;-0.615;0;-2.092;-2.293;-9.087
0.025;-0.585;0;-1.614;-2.308;-10.843
-0.024;-0.576;0;-3.208;1.926;-11.684
-0.012;-0.604;0;-4.582;-0.813;-9.13
5.73E-03;-0.605;0;-3.288;0.765;-8.302
0.024;-0.583;0;-2.458;2.238;-10.204
0.032;-0.572;0;-3.352;-1.156;-8.783
3.83E-03;-0.577;0;-1.966;2.018;-7.137
0.025;-0.58;0;-3.36;1.37;-9.295
-9.46E-03;-0.585;0;-0.972;-2.303;-11.193
4.23E-03;-0.529;0;-1.744;-0.424;-8.728
0.032;-0.589;0;-4.694;-0.376;-8.365
-0.026;-0.559;0;-3.099;0.509;-8.176
-0.021;-0.528;0;-4.783;-1.842;-8.731
0.03;-0.555;0;-4.136;0.06;-9.251
-6.42E-03;-0.545;0;-3.132;-1.458;-8.502
-0.016;-0.566;0;-2.518;2.44;-10.199
0.023;-0.518;0;-1.271;-2.095;-9.121
-3.14E-04;-0.51;0;-3.49;-0.574;-10.774
0.022;-0.521;0;-3.536;-0.839;-9.448
0.035;-0.514;0;-1.618;-1.846;-10.399
-3.91E-03;-0.513;0;-2.952;0.385;-9.636
-7.33E-03;-0.5;0;-3.884;1.175;-10.577
2.12E-03;-0.495;0;-2.829;1.56;-10.015
-0.025;-0.515;0;-4.162;-1.298;-10.892
0.022;-0.5;0;-4.535;0.916;-9.956
5.71E-03;-0.48;0;-4.153;1.747;-9.567
-4.07E-03;-0.452;0;-4.851;-1.267;-9.253
0.025;-0.444;0;-5.228;-1.777;-7.518
-0.015;-0.462;0;-5.473;0.041;-7.38
-0.026;-0.439;0;-3.77;0.11;-7.649
0.027;-0.469;0;-5.951;0.454;-7.972
-0.016;-0.469;0;-5.797;1.264;-8.339
-0.013;-0.447;0;-1.869;-0.554;-9.462
0.018;-0.413;0;-2.113;-0.449;-6.89
0.024;-0.436;0;-2.818;1.259;-8.456
-0.02;-0.426;0;-1.507;-0.97;-7.072
-0.02;-0.407;0;-5.426;-0.305;-11.195
-0.024;-0.423;0;-5.544;1.646;-8.092
-9.86E-03;-0.419;0;-3.319;-1.693;-7.578
-6.23E-03;-0.373;0;-3.25;0.306;-7.587
5.40E-03;-0.421;0;-2.903;-0.244;-8.855
-0.026;-0.374;0;-3.839;2.03;-10.355
-3.87E-03;-0.406;0;-1.876;1.422;-7.328
-6.01E-03;-0.377;0;-3.093;1.699;-8.159
4.04E-03;-0.356;0;-5.105;-1.664;-7.225
4.67E-03;-0.334;0;-2.513;2.406;-8.841
-1.62E-03;-0.346;0;-5.93;1.683;-9.128
-0.026;-0.352;0;-5.69;-1.87;-7.945
-0.02;-0.301;0;-2.741;1.826;-10.603
0.013;-0.325;0;-5.254;0.301;-9.97
0.016;-0.316;0;-2.907;-0.508;-11.145
9.31E-03;-0.332;0;-5.021;-0.055;-6.849
-0.011;-0.31;0;-2.193;0.393;-7.197
-2.55E-03;-0.285;0;-4.183;-0.131;-6.348
5.23E-06;-0.309;0;-2.3;0.802;-8.609
6.04E-03;-0.255;0;-2.58;-1.057;-8.396
0.02;-0.259;0;-6.603;-1.243;-9.406
3.27E-03;-0.271;0;-6.76;0.455;-7.584
-8.06E-03;-0.282;0;-3.838;0.723;-6.753
0.01;-0.253;0;-4.549;-1.297;-6.387
-0.031;-0.267;0;-4.784;0.705;-10.57
0.014;-0.238;0;-3.206;1.38;-6.804
-0.023;-0.233;0;-2.317;-2.222;-7.91
7.46E-03;-0.19;0;-2.732;-1.357;-8.193
0.034;-0.237;0;-6.383;0.2;-7.224
-5.92E-03;-0.197;0;-4.226;-1.078;-7.868
0.027;-0.192;0;-5.043;0.336;-6.429
0.013;-0.166;0;-6.573;-0.894;-8.192
7.74E-03;-0.163;0;-3.147;-1.653;-9.934
0.027;-0.206;0;-4.826;-0.485;-7.505
3.72E-03;-0.185;0;-4.205;1.213;-10.621
-8.32E-03;-0.139;0;-6.069;-1.361;-7.462
-0.012;-0.152;0;-5.292;-1.891;-9.064
0.013;-0.146;0;-4.008;1.102;-9.307
0.015;-0.109;0;-5.143;2.138;-10.031
-6.63E-03;-0.111;0;-4.99;-2.119;-7.643
-0.014;-0.149;0;-3.969;0.835;-10.848
-0.016;-0.13;0;-3.441;0.325;-7.072
-0.029;-0.114;0;-4.73;1.562;-8.208
-8.10E-03;-0.098;0;-4.222;0.444;-7.801
0.025;-0.108;0;-4.031;-0.213;-9.166
-0.011;-0.093;0;-4.322;1.527;-9.607
0.026;-0.087;0;-6.413;-1.299;-10.401
6.66E-03;-0.073;0;-2.536;1.176;-9.103
-4.40E-03;-0.066;0;-6.925;-0.51;-8.4
-6.16E-03;-0.02;0;-7.244;-1.304;-6.049
-0.021;-0.06;0;-4.611;-0.629;-9.461
-0.013;-0.015;0;-5.171;0.266;-8.076
7.32E-04;1.25E-04;0;-6.205;-1.554;-10.829
0.011;-0.018;0;-5.459;-2.311;-6.293
-0.03;0.025;0;-5.764;-0.401;-8.389
-0.015;-1.09E-03;0;-6.574;-0.083;-7.292
-1.40E-03;0.016;0;-5.278;-2.324;-7.038
-0.012;0.037;0;-5.17;1.786;-7.506
-4.68E-03;0.034;0;-4.314;-0.128;-7.441
0.025;0.062;0;-4.996;-1.979;-9.828
-1.54E-03;0.074;0;-4.5;1.448;-7.783
-0.015;0.082;0;-5.578;-0.947;-6.925
-0.014;0.045;0;-4.962;1.966;-8.647
-7.72E-03;0.058;0;-5.661;-1.947;-7.117
0.017;0.054;0;-5.706;0.59;-6.751
-0.02;0.066;0;-5.955;-0.42;-8.023
-0.022;0.122;0;-4.654;-2.041;-8.926
0.017;0.116;0;-2.909;1.541;-8.26
-7.04E-03;0.139;0;-5.317;0.858;-8.826
0.028;0.119;0;-6.117;2.413;-10.473
0.035;0.107;0;-6.423;-0.492;-10.615
0.017;0.147;0;-3.8;2.34;-9.849
-7.62E-03;0.155;0;-4.872;0.238;-8.472
-0.013;0.133;0;-5.089;-2.06;-7.907
3.52E-03;0.172;0;-2.583;1.625;-6.168
-5.71E-03;0.15;0;-6.652;1.935;-7.257
-0.026;0.202;0;-5.341;1.691;-9.583
-9.46E-03;0.176;0;-2.776;0.916;-7.916
0.022;0.194;0;-4.194;1.134;-9.121
0.03;0.194;0;-6.616;-2.294;-8.92
-0.023;0.24;0;-4.44;-1.133;-9.878
0.024;0.198;0;-4.641;-1.225;-6.984
-9.82E-03;0.228;0;-6.222;-2.291;-6.338
0.032;0.244;0;-4.261;1.834;-10.376
3.38E-03;0.243;0;-6.562;2.076;-7.528
-0.016;0.226;0;-5.347;-2.126;-6.877
-6.91E-03;0.26;0;-3.788;1.509;-9.406
-0.023;0.264;0;-2.734;-0.475;-9.749
-8.74E-03;0.298;0;-2.067;-1.244;-10.793
0.031;0.248;0;-4.251;-0.558;-10.01
0.023;0.267;0;-6.608;-0.634;-8.088
-0.023;0.284;0;-3.125;0.365;-7.023
9.91E-03;0.275;0;-2.454;2.278;-7.391
-0.029;0.329;0;-4.668;1.36;-8.192
-0.012;0.288;0;-3.556;-0.32;-8.494
-0.031;0.291;0;-2.831;0.143;-11.117
0.018;0.312;0;-6.424;1.607;-8.986
-8.97E-03;0.346;0;-6.534;1.755;-8.041
0.013;0.327;0;-2.342;2.205;-6.965
-0.03;0.348;0;-6.546;2.168;-6.707
-0.022;0.333;0;-2.611;-0.717;-7.339
0.023;0.353;0;-2.063;-0.428;-6.508
0.035;0.348;0;-4.897;-1.518;-10.216
9.22E-03;0.399;0;-1.785;1.922;-10.575
-7.62E-03;0.384;0;-4.145;-1.663;-10.383
-4.69E-03;0.365;0;-3.261;1.774;-7.877
0.02;0.427;0;-4.986;-1.893;-10.426
-0.028;0.438;0;-4.73;2.37;-10.793
6.05E-03;0.4;0;-4.509;0.619;-9.19
-0.019;0.436;0;-5.138;-1.315;-10.112
8.91E-03;0.392;0;-3.251;-0.877;-11.387
-0.018;0.429;0;-3.307;2.219;-9.85
-7.74E-03;0.46;0;-3.694;2.122;-10.44
0.031;0.437;0;-4.805;-1.182;-8.63
-0.018;0.43;0;-1.217;-1.34;-9.602
0.024;0.464;0;-4.23;0.41;-8.301
0.034;0.468;0;-3.716;-0.276;-9.401
-0.023;0.442;0;-4.347;-1.781;-7.887
0.023;0.442;0;-3.119;0.586;-7.219
-0.019;0.463;0;-1.318;2.402;-10.642
0.032;0.457;0;-2.317;-0.27;-9.17
-0.023;0.487;0;-2.28;-0.33;-7.127
0.035;0.499;0;-1.493;0.908;-8.742
-0.03;0.509;0;-4.511;-0.568;-10.156
0.033;0.524;0;-4.11;-0.623;-9.282
0.031;0.484;0;-2.433;0.052;-8.363
0.019;0.516;0;-4.241;-0.972;-11.144
0.031;0.546;0;-4.583;2.439;-10.415
-0.012;0.516;0;-1.061;-1.015;-6.928
-0.012;0.553;0;-1.797;-1.256;-8.131
-0.025;0.555;0;-2.197;1.174;-11.388
-0.02;0.551;0;-3.357;0.886;-11.327
-1.94E-03;0.547;0;-4.06;1.484;-10.792
-0.03;0.522;0;-0.611;-1.799;-11.482
0.027;0.553;0;-2.199;1.603;-7.351
0.015;0.552;0;-3.66;0.298;-7.806
-0.012;0.535;0;-0.572;-0.671;-9.828
0.028;0.578;0;-1.026;1.529;-10.517
-0.02;0.604;0;-0.663;-0.738;-11.363
0.015;0.587;0;-2.281;-0.89;-10.666
3.67E-03;0.565;0;-1.831;1.669;-7.524
0.023;0.615;0;-3.973;2.259;-9.195
0.023;0.607;0;-3.438;1.819;-9.066
-2.44E-04;0.567;0;-0.352;0.962;-8.037
2.66E-03;0.618;0;-1.693;0.832;-11.11
-8.43E-03;0.602;0;-4.219;-0.056;-7.875
5.18E-03;0.594;0;-0.582;-2.141;-7.8
0.012;0.625;0;-2.318;-0.037;-11.5
-2.43E-04;0.579;0;-0.995;-1.711;-9.342
0.013;0.582;0;-2.861;-1.659;-10.099
-0.011;0.633;0;-1.835;-1.828;-11.088
0.025;0.622;0;-3.489;1.402;-9.089
-0.026;0.61;0;-1.259;-1.215;-10.974
0.026;0.622;0;-3.584;0.583;-8.337
-0.027;0.605;0;-2.988;1.935;-10.541
0.011;0.614;0;0.182;0.997;-7.817
4.67E-04;0.619;0;-1.413;1.447;-9.332
0.013;0.662;0;-2.315;1.353;-11.198
0.034;0.619;0;-3.328;-1.652;-9.613
0.03;0.611;0;-0.695;-0.403;-11.919
4.22E-03;0.612;0;-2.311;2.329;-7.562
-3.53E-03;0.648;0;0.888;0.079;-11.147
0.03;0.644;0;-2.052;-1.089;-11.902
0.015;0.627;0;-1.47;0.465;-8.897
9.98E-03;0.675;0;0.157;-1.26;-8.44
7.39E-03;0.634;0;1.369;1.521;-8.115
-9.41E-03;0.64;0;-2.489;-0.602;-7.647
-0.021;0.62;0;-2.251;-1.264;-11.451
0.014;0.647;0;-0.277;0.2;-11.984
3.40E-03;0.63;0;0.82;-1.077;-12.066
6.39E-03;0.636;0;-0.105;1.323;-11.305
-0.019;0.659;0;-0.864;1.534;-11.078
0.014;0.684;0;-0.148;-2.078;-11.267
0.014;0.681;0;0.805;2.242;-10.118
2.78E-03;0.649;0;-2.349;1.553;-10.795
-0.014;0.651;0;1.572;1.81;-11.592
1.60E-03;0.649;0;2.007;-1.408;-10.462
-0.02;0.646;0;-1.92;0.866;-8.778
9.24E-03;0.679;0;1.375;-1.85;-11.077
0.01;0.685;0;1.676;2.063;-7.963
-0.028;0.658;0;0.52;2.271;-7.436
0.012;0.646;0;0.953;0.257;-11.874
-0.013;0.672;0;-0.577;-1.987;-8.637
-0.03;0.681;0;1.45;1.398;-11.418
-0.031;0.653;0;-1.498;1.321;-8.191
0.014;0.633;0;-0.632;-2.108;-11.112
0.011;0.639;0;1.165;2.287;-7.431
7.67E-03;0.649;0;-1.506;-1.186;-10.255
8.33E-03;0.67;0;1.509;0.368;-10.657
-3.54E-03;0.622;0;-0.71;-0.53;-8.476
0.02;0.665;0;0.303;-1.619;-8.982
-0.013;0.653;0;2.06;-1.706;-10.575
-0.024;0.657;0;-1.402;-0.389;-10.719
8.88E-03;0.64;0;1.2;-1.537;-7.986
-0.022;0.676;0;2.5;1.867;-10.301
6.56E-03;0.656;0;2.842;1.272;-7.901
3.09E-03;0.655;0;2.869;-0.846;-11.251
-0.026;0.612;0;-0.369;0.735;-10.46
4.55E-03;0.637;0;1.925;-0.782;-9.615
0.013;0.667;0;2.247;0.907;-9.887
5.92E-03;0.609;0;2.472;0.341;-10.118
4.50E-03;0.623;0;3.724;-1.922;-11.277
-7.72E-03;0.632;0;2.863;-1.877;-10.289
0.027;0.633;0;0.21;2.197;-9.144
-0.014;0.659;0;-0.053;-0.717;-10.405
0.018;0.655;0;1.912;1.251;-10.763
-0.015;0.645;0;-0.131;-2.135;-8.526
9.27E-03;0.639;0;4.039;0.624;-11.952
0.016;0.603;0;0.49;1.403;-9.627
-0.027;0.633;0;0.507;-2.106;-8.348
-0.022;0.624;0;2.99;-0.024;-8.11
2.45E-03;0.585;0;0.604;1.066;-7.481
-8.35E-03;0.637;0;2.015;-0.66;-11.156
-3.22E-03;0.615;0;1.594;-1.225;-9.351
0.012;0.582;0;2.287;1.453;-9.307
-0.022;0.628;0;2.434;0.052;-7.323
5.26E-04;0.601;0;1.449;0.717;-9.827
8.09E-03;0.613;0;1.969;-0.678;-10.72
0.026;0.572;0;1.473;-0.6;-10.386
0.034;0.585;0;4.291;-1.341;-11.104
-0.012;0.573;0;2.824;0.036;-9.377
0.028;0.576;0;3.477;0.628;-9.019
-9.90E-04;0.572;0;0.46;2.273;-7.338
0.02;0.557;0;4.025;-2.007;-8.761
-0.019;0.561;0;3.135;0.437;-9.247
-0.015;0.586;0;1.134;-1.38;-11.409
-0.013;0.583;0;3.764;-0.333;-11.018
-0.013;0.573;0;1.205;1.268;-9.849
7.01E-05;0.545;0;4.042;-1.191;-8.803
7.44E-03;0.562;0;1.877;-0.938;-11.183
-0.019;0.56;0;1.846;1.205;-9.611
-6.28E-03;0.54;0;2.362;-1.536;-8.565
-6.84E-04;0.491;0;1.333;1.545;-9.763
0.016;0.511;0;1.87;0.711;-9.565
-4.71E-03;0.489;0;2.351;0.317;-11.013
0.011;0.537;0;3.991;0.865;-9.448
0.032;0.509;0;5.037;-1.167;-7.203
-2.13E-03;0.47;0;4.056;-0.496;-6.865
-0.027;0.504;0;5.444;2.311;-11.301
-0.026;0.475;0;1.394;0.474;-8.023
-0.027;0.446;0;3.651;-1.561;-7.596
-0.02;0.481;0;3.87;-0.645;-11.066
-6.78E-03;0.489;0;4.999;1.372;-9.475
3.23E-03;0.447;0;4.14;-1.459;-8.094
-3.01E-03;0.431;0;2.277;-1.199;-11.412
0.022;0.452;0;5.59;0.722;-10.946
0.027;0.433;0;6.002;-2.184;-10.782
-0.023;0.434;0;5.246;2.237;-8.393
0.022;0.448;0;4.879;2.373;-8.324
-0.025;0.444;0;2.044;0.583;-9.899
-9.52E-03;0.421;0;5.306;-2.077;-9.009
-2.99E-03;0.442;0;5.043;-0.905;-6.657
-0.028;0.404;0;3.148;1.943;-9.079
-0.012;0.382;0;4.183;-0.966;-9.884
0.023;0.374;0;3.027;1.151;-10.233
0.017;0.389;0;3.199;0.564;-6.701
-3.50E-03;0.348;0;5.624;2.394;-8.258
-0.017;0.394;0;5.157;-1.939;-7.982
-0.011;0.349;0;6.135;-1.239;-6.708
0.02;0.357;0;2.154;0.82;-9.282
-9.57E-03;0.383;0;6.13;1.003;-7.732
0.013;0.373;0;3.882;2.128;-10.391
5.84E-05;0.338;0;4.996;-1.712;-6.62
0.033;0.334;0;2.743;-0.115;-10.758
-4.09E-03;0.348;0;2.085;-1.607;-9.466
-0.011;0.299;0;6.375;1.331;-10.96
-0.026;0.283;0;4.598;1.738;-9.177
